Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
0,10.0103,1547507302,10.0103,0,0,0,2.8329172,0,0,0,0,-1.91E-06,,29.970366,
1,20.0051,1547507312,20.0051,0,0,0,2.8329144,0,0,0,0,-3.62E-05,,29.909794,
2,30.002,1547507322,30.002,0,0,0,2.8328981,0,0,0,0,-1.81E-05,,29.99505115,
3,40.0047,1547507332,40.0047,0,0,0,2.8328934,0,0,0,0,-6.20E-05,,29.983984,
4,50.0004,1547507342,50.0004,0,0,0,2.8329048,0,0,0,0,-1.81E-05,,29.92702357,
5,60.0025,1547507352,60.0025,0,0,0,2.8329029,0,0,0,0,-5.05E-05,,29.9371529,
6,60.003,1547507352,60.003,0,0,0,2.8329029,0,0,0,0,-5.05E-05,,29.93715234,
7,60.0674,1547507352,0.0032,1,0,-1.0958099,2.7985201,0,4.83E-07,0,1.37E-06,0.000123978,,29.93704599,
8,60.08,1547507352,0.0158,1,0,-1.095602,2.7969084,0,4.83E-07,0,1.37E-06,0.000123978,,29.93702519,
9,60.0896,1547507352,0.0254,1,0,-1.0946159,2.7938309,0,4.83E-07,0,1.37E-06,0.000123978,,29.93700933,
10,60.096,1547507352,0.0318,1,0,-1.0951271,2.7925453,0,4.83E-07,0,1.37E-06,0.000123978,,29.93699877,
11,60.1095,1547507352,0.0453,1,0,-1.0943136,2.7914181,0,4.83E-07,0,1.37E-06,0.000123978,,29.93697647,
12,60.1186,1547507352,0.0544,1,0,-1.093996,2.7894955,0,4.83E-07,0,1.37E-06,0.000123978,,29.93696145,
13,60.1288,1547507352,0.0646,1,0,-1.0967636,2.7878141,0,4.83E-07,0,1.37E-06,0.000123978,,29.9369446,
14,60.1423,1547507352,0.0781,1,0,-1.0974188,2.7865152,0,4.83E-07,0,1.37E-06,0.000123978,,29.93692231,
15,60.1521,1547507352,0.0879,1,0,-1.0984764,2.784524,0,4.83E-07,0,1.37E-06,0.000123978,,29.93690613,
16,60.1615,1547507352,0.0973,1,0,-1.0994625,2.7830544,0,4.83E-07,0,1.37E-06,0.000123978,,29.9368906,
17,60.1647,1547507352,0.1005,1,0,-1.1000385,2.7819271,0,4.83E-07,0,1.37E-06,0.000123978,,29.93688532,
18,60.1775,1547507352,0.1133,1,0,-1.1057911,2.7801666,0,4.83E-07,0,1.37E-06,0.000123978,,29.93686418,
19,60.1905,1547507352,0.1263,1,0,-1.1073399,2.778513,0,4.83E-07,0,1.37E-06,0.000123978,,29.93684272,
20,60.2182,1547507352,0.154,1,0,-1.1072521,2.7773075,0,4.83E-07,0,1.37E-06,0.000123978,,29.93679697,
21,60.2511,1547507352,0.1869,1,0,-1.1009665,2.7761545,0,4.83E-07,0,1.37E-06,0.000123978,,29.93674265,
22,60.3025,1547507352,0.2383,1,0,-1.1000614,2.7749844,0,7.12E-05,0,0.000198221,-0.056718826,,29.93665777,
23,60.3702,1547507352,0.306,1,0,-1.0997467,2.773984,0,7.12E-05,0,0.000198221,-0.056718826,,29.93654597,
24,60.4408,1547507352,0.3766,1,0,-1.101511,2.772975,0,7.12E-05,0,0.000198221,-0.056718826,,29.93642939,
25,60.5156,1547507352,0.4514,1,0,-1.102459,2.7719669,0,7.12E-05,0,0.000198221,-0.056718826,,29.93630587,
26,60.622,1547507352,0.5578,1,0,-1.0994158,2.7709312,0,7.12E-05,0,0.000198221,-0.056718826,,29.93613017,
27,60.7113,1547507352,0.6471,1,0,-1.0996675,2.7698889,0,7.12E-05,0,0.000198221,-0.056718826,,29.93598271,
28,60.8216,1547507353,0.7574,1,0,-1.0988102,2.7688627,0,7.12E-05,0,0.000198221,-0.056718826,,29.93580057,
29,60.9234,1547507353,0.8592,1,0,-1.1007318,2.7678013,0,7.12E-05,0,0.000198221,-0.056718826,,29.93563246,
30,61.0295,1547507353,0.9653,1,0,-1.0996895,2.7667866,0,7.12E-05,0,0.000198221,-0.056718826,,29.93545726,
31,61.1522,1547507353,1.088,1,0,-1.101615,2.7656975,0,7.12E-05,0,0.000198221,-0.056718826,,29.93525464,
32,61.2615,1547507353,1.1973,1,0,-1.0997572,2.764677,0,7.12E-05,0,0.000198221,-0.056718826,,29.93507415,
33,61.376,1547507353,1.3118,1,0,-1.1010017,2.7636366,0,0.000401339,0,0.001112263,-0.010962486,,29.93488507,
34,61.4913,1547507353,1.4271,1,0,-1.1000032,2.7625971,0,0.000401339,0,0.001112263,-0.010962486,,29.93469468,
35,61.6081,1547507353,1.5439,1,0,-1.1007299,2.7615795,0,0.000401339,0,0.001112263,-0.010962486,,29.9345018,
36,61.7296,1547507353,1.6654,1,0,-1.1015005,2.7605543,0,0.000401339,0,0.001112263,-0.010962486,,29.93430117,
37,61.8455,1547507354,1.7813,1,0,-1.1006823,2.7595425,0,0.000401339,0,0.001112263,-0.010962486,,29.93379989,
38,61.9753,1547507354,1.9111,1,0,-1.1015244,2.7585173,0,0.000401339,0,0.001112263,-0.010962486,,29.93323821,
39,62.0905,1547507354,2.0263,1,0,-1.1005239,2.7574911,0,0.000401339,0,0.001112263,-0.010962486,,29.9327397,
40,62.2214,1547507354,2.1572,1,0,-1.1001453,2.7564421,0,0.000401339,0,0.001112263,-0.010962486,,29.93217325,
41,62.3497,1547507354,2.2855,1,0,-1.1002064,2.7553759,0,0.000698171,0,0.001931352,-0.008792877,,29.93161805,
42,62.4792,1547507354,2.415,1,0,-1.1001091,2.7543564,0,0.000698171,0,0.001931352,-0.008792877,,29.93105766,
43,62.6081,1547507354,2.5439,1,0,-1.1000071,2.7533188,0,0.000698171,0,0.001931352,-0.008792877,,29.93049986,
44,62.7297,1547507354,2.6655,1,0,-1.0999966,2.7523031,0,0.000698171,0,0.001931352,-0.008792877,,29.92997366,
45,62.8649,1547507355,2.8007,1,0,-1.1000805,2.7512693,0,0.000698171,0,0.001931352,-0.008792877,,29.9293886,
46,62.9809,1547507355,2.9167,1,0,-1.1000175,2.7502613,0,0.000698171,0,0.001931352,-0.008792877,,29.92888663,
47,63.1153,1547507355,3.0511,1,0,-1.0999947,2.7492189,0,0.000698171,0,0.001931352,-0.008792877,,29.92830504,
48,63.2443,1547507355,3.1801,1,0,-1.0999546,2.748209,0,0.000698171,0,0.001931352,-0.008792877,,29.92774681,
49,63.3796,1547507355,3.3154,1,0,-1.0999527,2.7471619,0,0.001012606,0,0.002796444,-0.008405685,,29.92716132,
50,63.5104,1547507355,3.4462,1,0,-1.0999603,2.7461433,0,0.001012606,0,0.002796444,-0.008405685,,29.9265953,
51,63.6393,1547507355,3.5751,1,0,-1.0999498,2.7450895,0,0.001012606,0,0.002796444,-0.008405685,,29.92603751,
52,63.7737,1547507355,3.7095,1,0,-1.0999269,2.7440662,0,0.001012606,0,0.002796444,-0.008405685,,29.92545592,
53,63.896,1547507356,3.8318,1,0,-1.1000156,2.7430553,0,0.001012606,0,0.002796444,-0.008405685,,29.92492668,
54,64.0313,1547507356,3.9671,1,0,-1.098815,2.7420359,0,0.001012606,0,0.002796444,-0.008405685,,29.92434119,
55,64.1742,1547507356,4.11,1,0,-1.1000185,2.7410049,0,0.001012606,0,0.002796444,-0.008405685,,29.92372282,
56,64.2915,1547507356,4.2273,1,0,-1.1020813,2.7399788,0,0.001012606,0,0.002796444,-0.008405685,,29.92321522,
57,64.4202,1547507356,4.356,1,0,-1.099452,2.7389612,0,0.001329668,0,0.003666173,-0.00815773,,29.92265829,
58,64.561,1547507356,4.4968,1,0,-1.1007376,2.7379389,0,0.001329668,0,0.003666173,-0.00815773,,29.922049,
59,64.6898,1547507356,4.6256,1,0,-1.1024818,2.7368431,0,0.001329668,0,0.003666173,-0.00815773,,29.92234943,
60,64.8336,1547507357,4.7694,1,0,-1.1003971,2.7358112,0,0.001329668,0,0.003666173,-0.00815773,,29.92268485,
61,64.9657,1547507357,4.9015,1,0,-1.1002827,2.7347994,0,0.001329668,0,0.003666173,-0.00815773,,29.92299297,
62,65.1073,1547507357,5.0431,1,0,-1.1001911,2.7337627,0,0.001329668,0,0.003666173,-0.00815773,,29.92332326,
63,65.2449,1547507357,5.1807,1,0,-1.1004124,2.7326956,0,0.001329668,0,0.003666173,-0.00815773,,29.92364422,
64,65.3769,1547507357,5.3127,1,0,-1.1000967,2.731636,0,0.001624045,0,0.004471392,-0.007977486,,29.92395211,
65,65.5218,1547507357,5.4576,1,0,-1.1019764,2.7306309,0,0.001624045,0,0.004471392,-0.007977486,,29.92429009,
66,65.6492,1547507357,5.585,1,0,-1.0995636,2.7296247,0,0.001624045,0,0.004471392,-0.007977486,,29.92458726,
67,65.7794,1547507357,5.7152,1,0,-1.1008768,2.7285967,0,0.001624045,0,0.004471392,-0.007977486,,29.92489095,
68,65.9145,1547507358,5.8503,1,0,-1.1001244,2.7275667,0,0.001624045,0,0.004471392,-0.007977486,,29.92520608,
69,66.0367,1547507358,5.9725,1,0,-1.1005955,2.7265644,0,0.001624045,0,0.004471392,-0.007977486,,29.92549111,
70,66.1775,1547507358,6.1133,1,0,-1.0985842,2.7255545,0,0.001624045,0,0.004471392,-0.007977486,,29.92581953,
71,66.3011,1547507358,6.2369,1,0,-1.1010151,2.7244816,0,0.001906517,0,0.005241999,-0.008134842,,29.92610783,
72,66.4306,1547507358,6.3664,1,0,-1.0978518,2.7234764,0,0.001906517,0,0.005241999,-0.008134842,,29.92640989,
73,66.5587,1547507358,6.4945,1,0,-1.1006355,2.7224541,0,0.001906517,0,0.005241999,-0.008134842,,29.92670869,
74,66.7066,1547507358,6.6424,1,0,-1.1001387,2.7213974,0,0.001906517,0,0.005241999,-0.008134842,,29.92705367,
75,66.8417,1547507359,6.7775,1,0,-1.099637,2.7203789,0,0.001906517,0,0.005241999,-0.008134842,,29.9273688,
76,66.9762,1547507359,6.912,1,0,-1.1003799,2.7193508,0,0.001906517,0,0.005241999,-0.008134842,,29.92768252,
77,67.105,1547507359,7.0408,1,0,-1.1022987,2.7183371,0,0.001906517,0,0.005241999,-0.008134842,,29.92798295,
78,67.2435,1547507359,7.1793,1,0,-1.0995417,2.7172852,0,0.001906517,0,0.005241999,-0.008134842,,29.92830601,
79,67.3704,1547507359,7.3062,1,0,-1.1010818,2.7162571,0,0.002232577,0,0.006129013,-0.00796032,,29.928602,
80,67.5003,1547507359,7.4361,1,0,-1.0993261,2.7152395,0,0.002232577,0,0.006129013,-0.00796032,,29.928905,
81,67.6356,1547507359,7.5714,1,0,-1.100522,2.7141953,0,0.002232577,0,0.006129013,-0.00796032,,29.92861348,
82,67.7636,1547507359,7.6994,1,0,-1.1012812,2.7131357,0,0.002232577,0,0.006129013,-0.00796032,,29.92833769,
83,67.9082,1547507360,7.844,1,0,-1.0993118,2.7120771,0,0.002232577,0,0.006129013,-0.00796032,,29.92802613,
84,68.0431,1547507360,7.9789,1,0,-1.1002026,2.71105,0,0.002232577,0,0.006129013,-0.00796032,,29.92773547,
85,68.1754,1547507360,8.1112,1,0,-1.1007996,2.7100143,0,0.002232577,0,0.006129013,-0.00796032,,29.92745041,
86,68.3012,1547507360,8.237,1,0,-1.1001348,2.7089863,0,0.002516536,0,0.006899296,-0.008185387,,29.92717936,
87,68.4291,1547507360,8.3649,1,0,-1.1002417,2.7079697,0,0.002516536,0,0.006899296,-0.008185387,,29.92690379,
88,68.5642,1547507360,8.5,1,0,-1.1001911,2.7069597,0,0.002516536,0,0.006899296,-0.008185387,,29.9266127,
89,68.6889,1547507360,8.6247,1,0,-1.1001606,2.7059355,0,0.002516536,0,0.006899296,-0.008185387,,29.92634401,
90,68.8148,1547507361,8.7506,1,0,-1.1002235,2.7049074,0,0.002516536,0,0.006899296,-0.008185387,,29.92607275,
91,68.9585,1547507361,8.8943,1,0,-1.0997095,2.7038765,0,0.002516536,0,0.006899296,-0.008185387,,29.92576313,
92,69.0882,1547507361,9.024,1,0,-1.0997972,2.702837,0,0.002516536,0,0.006899296,-0.008185387,,29.92548367,
93,69.2164,1547507361,9.1522,1,0,-1.1002045,2.7018309,0,0.002516536,0,0.006899296,-0.008185387,,29.92520745,
94,69.3515,1547507361,9.2873,1,0,-1.1005125,2.7007904,0,0.00283855,0,0.007770303,-0.008154869,,29.92491636,
95,69.4683,1547507361,9.4041,1,0,-1.0998392,2.6997805,0,0.00283855,0,0.007770303,-0.008154869,,29.9246647,
96,69.6027,1547507361,9.5385,1,0,-1.099493,2.69876,0,0.00283855,0,0.007770303,-0.008154869,,29.92437512,
97,69.7315,1547507361,9.6673,1,0,-1.0999165,2.6977386,0,0.00283855,0,0.007770303,-0.008154869,,29.9240976,
98,69.8596,1547507362,9.7954,1,0,-1.0989799,2.6966896,0,0.00283855,0,0.007770303,-0.008154869,,29.9238216,
99,69.9876,1547507362,9.9234,1,0,-1.1010885,2.6956711,0,0.00283855,0,0.007770303,-0.008154869,,29.92354581,
100,70.1107,1547507362,10.0465,1,0,-1.1003275,2.6946516,0,0.00283855,0,0.007770303,-0.008154869,,29.92328057,
101,70.2321,1547507362,10.1679,1,0,-1.1008768,2.6936417,0,0.00283855,0,0.007770303,-0.008154869,,29.923019,
102,70.3618,1547507362,10.2976,1,0,-1.0996532,2.6926126,0,0.003147316,0,0.008602942,-0.0083704,,29.92445459,
103,70.4907,1547507362,10.4265,1,0,-1.099575,2.6916046,0,0.003147316,0,0.008602942,-0.0083704,,29.92588133,
104,70.6185,1547507362,10.5543,1,0,-1.0996151,2.6905994,0,0.003147316,0,0.008602942,-0.0083704,,29.92729589,
105,70.7418,1547507362,10.6776,1,0,-1.0996637,2.6895361,0,0.003147316,0,0.008602942,-0.0083704,,29.92866065,
106,70.8706,1547507363,10.8064,1,0,-1.0989046,2.6884928,0,0.003147316,0,0.008602942,-0.0083704,,29.93008628,
107,70.998,1547507363,10.9338,1,0,-1.0998077,2.6874599,0,0.003147316,0,0.008602942,-0.0083704,,29.93149642,
108,71.1275,1547507363,11.0633,1,0,-1.0989685,2.6864109,0,0.003147316,0,0.008602942,-0.0083704,,29.9329298,
109,71.2491,1547507363,11.1849,1,0,-1.0995102,2.685379,0,0.003147316,0,0.008602942,-0.0083704,,29.93427573,
110,71.3652,1547507363,11.301,1,0,-1.1005774,2.6843386,0,0.003451712,0,0.009421328,-0.008577347,,29.93556079,
111,71.4941,1547507363,11.4299,1,0,-1.1006804,2.6833191,0,0.003451712,0,0.009421328,-0.008577347,,29.93698753,
112,71.6178,1547507363,11.5536,1,0,-1.0995874,2.6823111,0,0.003451712,0,0.009421328,-0.008577347,,29.93835671,
113,71.7443,1547507363,11.6801,1,0,-1.0995569,2.6812401,0,0.003451712,0,0.009421328,-0.008577347,,29.93975689,
114,71.8732,1547507364,11.809,1,0,-1.0991478,2.6802225,0,0.003451712,0,0.009421328,-0.008577347,,29.94118363,
115,71.9954,1547507364,11.9312,1,0,-1.0995054,2.6792135,0,0.003451712,0,0.009421328,-0.008577347,,29.94253621,
116,72.1073,1547507364,12.0431,1,0,-1.0992298,2.6781969,0,0.003451712,0,0.009421328,-0.008577347,,29.94377478,
117,72.2212,1547507364,12.157,1,0,-1.0996771,2.6771812,0,0.003451712,0,0.009421328,-0.008577347,,29.94503549,
118,72.3521,1547507364,12.2879,1,0,-1.099494,2.6761503,0,0.003753551,0,0.010230351,-0.008769035,,29.94648436,
119,72.4676,1547507364,12.4034,1,0,-1.0993576,2.6751451,0,0.003753551,0,0.010230351,-0.008769035,,29.94776278,
120,72.5844,1547507364,12.5202,1,0,-1.0998106,2.6740932,0,0.003753551,0,0.010230351,-0.008769035,,29.94905559,
121,72.7131,1547507364,12.6489,1,0,-1.1000099,2.6730003,0,0.003753551,0,0.010230351,-0.008769035,,29.95048012,
122,72.8348,1547507365,12.7706,1,0,-1.0993614,2.6719885,0,0.003753551,0,0.010230351,-0.008769035,,29.95182716,
123,72.951,1547507365,12.8868,1,0,-1.1000128,2.6709452,0,0.003753551,0,0.010230351,-0.008769035,,29.95311333,
124,73.0789,1547507365,13.0147,1,0,-1.0993938,2.6698351,0,0.003753551,0,0.010230351,-0.008769035,,29.954529,
125,73.2011,1547507365,13.1369,1,0,-1.099575,2.6687937,0,0.003753551,0,0.010230351,-0.008769035,,29.95438935,
126,73.318,1547507365,13.2538,1,0,-1.1003275,2.6677027,0,0.00404928,0,0.011020533,-0.008954048,,29.95425575,
127,73.446,1547507365,13.3818,1,0,-1.1003637,2.6666889,0,0.00404928,0,0.011020533,-0.008954048,,29.95410947,
128,73.5492,1547507365,13.485,1,0,-1.1007471,2.6656876,0,0.00404928,0,0.011020533,-0.008954048,,29.95399153,
129,73.6708,1547507365,13.6066,1,0,-1.1000452,2.6645956,0,0.00404928,0,0.011020533,-0.008954048,,29.95385256,
130,73.7932,1547507365,13.729,1,0,-1.0999289,2.6635504,0,0.00404928,0,0.011020533,-0.008954048,,29.95371268,
131,73.9113,1547507366,13.8471,1,0,-1.0998917,2.6625328,0,0.00404928,0,0.011020533,-0.008954048,,29.95357771,
132,74.0266,1547507366,13.9624,1,0,-1.1005144,2.6614761,0,0.00404928,0,0.011020533,-0.008954048,,29.95344594,
133,74.1307,1547507366,14.0665,1,0,-1.0998812,2.6604652,0,0.00404928,0,0.011020533,-0.008954048,,29.95332697,
134,74.2564,1547507366,14.1922,1,0,-1.100913,2.6594257,0,0.00404928,0,0.011020533,-0.008954048,,29.95318332,
135,74.366,1547507366,14.3018,1,0,-1.0992403,2.6584244,0,0.004369477,0,0.011873254,-0.00929451,,29.95305807,
136,74.4813,1547507366,14.4171,1,0,-1.1002903,2.657403,0,0.004369477,0,0.011873254,-0.00929451,,29.9529263,
137,74.5908,1547507366,14.5266,1,0,-1.0997534,2.656354,0,0.004369477,0,0.011873254,-0.00929451,,29.95280116,
138,74.7068,1547507366,14.6426,1,0,-1.0986509,2.6552801,0,0.004369477,0,0.011873254,-0.00929451,,29.95266859,
139,74.822,1547507367,14.7578,1,0,-1.0997076,2.6542549,0,0.004369477,0,0.011873254,-0.00929451,,29.95253694,
140,74.9315,1547507367,14.8673,1,0,-1.0998077,2.6532421,0,0.004369477,0,0.011873254,-0.00929451,,29.9524118,
141,75.0468,1547507367,14.9826,1,0,-1.0999231,2.6522141,0,0.004369477,0,0.011873254,-0.00929451,,29.95228003,
142,75.1587,1547507367,15.0945,1,0,-1.1009626,2.6512012,0,0.004369477,0,0.011873254,-0.00929451,,29.95215215,
143,75.2596,1547507367,15.1954,1,0,-1.0996819,2.650178,0,0.004369477,0,0.011873254,-0.00929451,,29.95203684,
144,75.3714,1547507367,15.3072,1,0,-1.1011839,2.6491308,0,0.004676182,0,0.012687197,-0.009577751,,29.95190907,
145,75.4929,1547507367,15.4287,1,0,-1.0997219,2.6480436,0,0.004676182,0,0.012687197,-0.009577751,,29.95177022,
146,75.6029,1547507367,15.5387,1,0,-1.1015663,2.6470375,0,0.004676182,0,0.012687197,-0.009577751,,29.9516445,
147,75.7125,1547507367,15.6483,1,0,-1.0964384,2.6460238,0,0.004676182,0,0.012687197,-0.009577751,,29.95151925,
148,75.8282,1547507368,15.764,1,0,-1.1024971,2.6449995,0,0.004676182,0,0.012687197,-0.009577751,,29.95138703,
149,75.9165,1547507368,15.8523,1,0,-1.0996456,2.6439381,0,0.004676182,0,0.012687197,-0.009577751,,29.95128611,
150,76.0379,1547507368,15.9737,1,0,-1.0953331,2.64293,0,0.004676182,0,0.012687197,-0.009577751,,29.9515536,
151,76.137,1547507368,16.0728,1,0,-1.0993109,2.6419039,0,0.004676182,0,0.012687197,-0.009577751,,29.95177223,
152,76.2444,1547507368,16.1802,1,0,-1.0996428,2.6408567,0,0.004676182,0,0.012687197,-0.009577751,,29.95200917,
153,76.35,1547507368,16.2858,1,0,-1.1002693,2.6397953,0,0.004973759,0,0.013474173,-0.009931564,,29.95224214,
154,76.465,1547507368,16.4008,1,0,-1.0946598,2.6387453,0,0.004973759,0,0.013474173,-0.009931564,,29.95249584,
155,76.5605,1547507368,16.4963,1,0,-1.1001358,2.6376591,0,0.004973759,0,0.013474173,-0.009931564,,29.95270653,
156,76.6757,1547507368,16.6115,1,0,-1.1021967,2.6366558,0,0.004973759,0,0.013474173,-0.009931564,,29.95296067,
157,76.7746,1547507368,16.7104,1,0,-1.0999146,2.6356287,0,0.004973759,0,0.013474173,-0.009931564,,29.95317886,
158,76.8708,1547507369,16.8066,1,0,-1.1019421,2.6345978,0,0.004973759,0,0.013474173,-0.009931564,,29.95339109,
159,76.9803,1547507369,16.9161,1,0,-1.0995302,2.633564,0,0.004973759,0,0.013474173,-0.009931564,,29.95363266,
160,77.0829,1547507369,17.0187,1,0,-1.0998402,2.6325283,0,0.004973759,0,0.013474173,-0.009931564,,29.95385901,
161,77.1868,1547507369,17.1226,1,0,-1.0997391,2.6314754,0,0.004973759,0,0.013474173,-0.009931564,,29.95408823,
162,77.2892,1547507369,17.225,1,0,-1.0996799,2.6304445,0,0.004973759,0,0.013474173,-0.009931564,,29.95431413,
163,77.3858,1547507369,17.3216,1,0,-1.0996952,2.6294136,0,0.00529215,0,0.014313034,-0.010375977,,29.95452725,
164,77.4817,1547507369,17.4175,1,0,-1.0995789,2.6283674,0,0.00529215,0,0.014313034,-0.010375977,,29.95473881,
165,77.5978,1547507369,17.5336,1,0,-1.0993938,2.6273403,0,0.00529215,0,0.014313034,-0.010375977,,29.95499494,
166,77.6938,1547507369,17.6296,1,0,-1.0989428,2.6262751,0,0.00529215,0,0.014313034,-0.010375977,,29.95520673,
167,77.7917,1547507369,17.7275,1,0,-1.1011553,2.6252394,0,0.00529215,0,0.014313034,-0.010375977,,29.95542271,
168,77.8877,1547507370,17.8235,1,0,-1.099802,2.6242161,0,0.00529215,0,0.014313034,-0.010375977,,29.9556345,
169,77.9844,1547507370,17.9202,1,0,-1.1004467,2.6231842,0,0.00529215,0,0.014313034,-0.010375977,,29.95584783,
170,78.0859,1547507370,18.0217,1,0,-1.1002312,2.6220655,0,0.00529215,0,0.014313034,-0.010375977,,29.95607176,
171,78.1829,1547507370,18.1187,1,0,-1.1017876,2.621047,0,0.00529215,0,0.014313034,-0.010375977,,29.95628575,
172,78.2915,1547507370,18.2273,1,0,-1.10005,2.6199894,0,0.00529215,0,0.014313034,-0.010375977,,29.95652534,
173,78.3868,1547507370,18.3226,1,0,-1.0950899,2.6189852,0,0.005597666,0,0.015114774,-0.010818481,,29.95673558,
174,78.4701,1547507370,18.4059,1,0,-1.1039114,2.6179543,0,0.005597666,0,0.015114774,-0.010818481,,29.95691935,
175,78.569,1547507370,18.5048,1,0,-1.1004028,2.6169243,0,0.005597666,0,0.015114774,-0.010818481,,29.95713754,
176,78.6632,1547507370,18.599,1,0,-1.0996656,2.6158743,0,0.005597666,0,0.015114774,-0.010818481,,29.95734535,
177,78.7749,1547507370,18.7107,1,0,-1.1020517,2.6147518,0,0.005597666,0,0.015114774,-0.010818481,,29.95759178,
178,78.8653,1547507371,18.8011,1,0,-1.0999565,2.6137295,0,0.005597666,0,0.015114774,-0.010818481,,29.95807374,
179,78.9496,1547507371,18.8854,1,0,-1.1001081,2.6127157,0,0.005597666,0,0.015114774,-0.010818481,,29.95852346,
180,79.0517,1547507371,18.9875,1,0,-1.0986853,2.6116858,0,0.005597666,0,0.015114774,-0.010818481,,29.95906815,
181,79.1413,1547507371,19.0771,1,0,-1.1009159,2.6106339,0,0.005597666,0,0.015114774,-0.010818481,,29.95954615,
182,79.2314,1547507371,19.1672,1,0,-1.1048546,2.6095819,0,0.005597666,0,0.015114774,-0.010818481,,29.96002682,
183,79.3275,1547507371,19.2633,1,0,-1.099844,2.6085672,0,0.005884508,0,0.015864514,-0.011467934,,29.9605395,
184,79.4062,1547507371,19.342,1,0,-1.0996399,2.6075239,0,0.005884508,0,0.015864514,-0.011467934,,29.96095935,
185,79.5086,1547507371,19.4444,1,0,-1.1006546,2.6064539,0,0.005884508,0,0.015864514,-0.011467934,,29.96150564,
186,79.599,1547507371,19.5348,1,0,-1.0981178,2.6054411,0,0.005884508,0,0.015864514,-0.011467934,,29.96198791,
187,79.6949,1547507371,19.6307,1,0,-1.1003809,2.6043558,0,0.005884508,0,0.015864514,-0.011467934,,29.96249952,
188,79.7789,1547507371,19.7147,1,0,-1.0986748,2.6033449,0,0.005884508,0,0.015864514,-0.011467934,,29.96294765,
189,79.875,1547507372,19.8108,1,0,-1.1003847,2.6022844,0,0.005884508,0,0.015864514,-0.011467934,,29.96346033,
190,79.9675,1547507372,19.9033,1,0,-1.0991535,2.6011715,0,0.005884508,0,0.015864514,-0.011467934,,29.9639538,
191,80.0582,1547507372,19.994,1,0,-1.0993938,2.6001444,0,0.005884508,0,0.015864514,-0.011467934,,29.96443767,
192,80.135,1547507372,20.0708,1,0,-1.1004496,2.5991297,0,0.005884508,0,0.015864514,-0.011467934,,29.96484739,
193,80.234,1547507372,20.1698,1,0,-1.0965748,2.5981007,0,0.005884508,0,0.015864514,-0.011467934,,29.96537554,
194,80.3172,1547507372,20.253,1,0,-1.0990639,2.5970449,0,0.006187685,0,0.016653638,-0.011911392,,29.9658194,
195,80.4021,1547507372,20.3379,1,0,-1.1009026,2.5959187,0,0.006187685,0,0.016653638,-0.011911392,,29.96627233,
196,80.4845,1547507372,20.4203,1,0,-1.0994425,2.5949173,0,0.006187685,0,0.016653638,-0.011911392,,29.96671192,
197,80.5862,1547507372,20.522,1,0,-1.0965891,2.593895,0,0.006187685,0,0.016653638,-0.011911392,,29.96725447,
198,80.6651,1547507372,20.6009,1,0,-1.1003485,2.5928173,0,0.006187685,0,0.016653638,-0.011911392,,29.96767539,
199,80.7484,1547507372,20.6842,1,0,-1.0979033,2.5918083,0,0.006187685,0,0.016653638,-0.011911392,,29.96811978,
200,80.8326,1547507373,20.7684,1,0,-1.1007023,2.5907526,0,0.006187685,0,0.016653638,-0.011911392,,29.96856898,
201,80.9155,1547507373,20.8513,1,0,-1.0997028,2.5896931,0,0.006187685,0,0.016653638,-0.011911392,,29.96901124,
202,81.0005,1547507373,20.9363,1,0,-1.0987263,2.5886812,0,0.006187685,0,0.016653638,-0.011911392,,29.9694647,
203,81.0773,1547507373,21.0131,1,0,-1.1001749,2.5876637,0,0.006187685,0,0.016653638,-0.011911392,,29.96987441,
204,81.1678,1547507373,21.1036,1,0,-1.0927525,2.5865717,0,0.006187685,0,0.016653638,-0.011911392,,29.97035722,
205,81.2391,1547507373,21.1749,1,0,-1.100915,2.5855484,0,0.006187685,0,0.016653638,-0.011911392,,29.97073759,
206,81.3221,1547507373,21.2579,1,0,-1.0998831,2.5844965,0,0.006493306,0,0.017445464,-0.012961388,,29.97118039,
207,81.3957,1547507373,21.3315,1,0,-1.1005764,2.5834818,0,0.006493306,0,0.017445464,-0.012961388,,29.97157303,
208,81.4853,1547507373,21.4211,1,0,-1.0992966,2.5824251,0,0.006493306,0,0.017445464,-0.012961388,,29.97205103,
209,81.5684,1547507373,21.5042,1,0,-1.0991955,2.5814028,0,0.006493306,0,0.017445464,-0.012961388,,29.97249436,
210,81.6405,1547507373,21.5763,1,0,-1.1052084,2.5802917,0,0.006493306,0,0.017445464,-0.012961388,,29.972879,
211,81.7356,1547507373,21.6714,1,0,-1.1002569,2.5792303,0,0.006493306,0,0.017445464,-0.012961388,,29.97182466,
212,81.8079,1547507374,21.7437,1,0,-1.0976477,2.5781746,0,0.006493306,0,0.017445464,-0.012961388,,29.97102309,
213,81.8839,1547507374,21.8197,1,0,-1.1010571,2.5771646,0,0.006493306,0,0.017445464,-0.012961388,,29.9701805,
214,81.9678,1547507374,21.9036,1,0,-1.0974398,2.5761166,0,0.006493306,0,0.017445464,-0.012961388,,29.96925033,
215,82.039,1547507374,21.9748,1,0,-1.100832,2.5750704,0,0.006493306,0,0.017445464,-0.012961388,,29.96846096,
