Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
24,60.5354,1547507352.3414,0.4695,1,0,-1.1004391,2.7892566,0.0,3.8192877e-05,0.0,0.00010705971,-0.044363022,,29.820249599923113,
25,60.6306,1547507352.4366,0.5647,1,0,-1.100338,2.7882466,0.0,3.8192877e-05,0.0,0.00010705971,-0.044363022,,29.820839548190452,
26,60.7409,1547507352.5469,0.675,1,0,-1.1002426,2.7871556,0.0,3.8192877e-05,0.0,0.00010705971,-0.044363022,,29.821523070185073,
27,60.8534,1547507352.6594,0.7875,1,0,-1.1003876,2.7861266,0.0,3.8192877e-05,0.0,0.00010705971,-0.044363022,,29.82222022543797,
28,60.9665,1547507352.7725,0.9006,1,0,-1.1003723,2.7850623,0.0,3.8192877e-05,0.0,0.00010705971,-0.044363022,,29.822921098852216,
29,61.0783,1547507352.8843,1.0124,1,0,-1.1003561,2.784061,0.0,3.8192877e-05,0.0,0.00010705971,-0.044363022,,29.823613916250206,
30,61.1921,1547507352.9981,1.1262,1,0,-1.1002922,2.7830091,0.0,3.8192877e-05,0.0,0.00010705971,-0.044363022,,29.824319127519356,
31,61.3274,1547507353.1334,1.2615,1,0,-1.1003942,2.7819819,0.0,0.00038504097,0.0,0.0010738316,-0.011664391,,29.825157572903507,
32,61.4425,1547507353.2485,1.3766,1,0,-1.1003656,2.7809758,0.0,0.00038504097,0.0,0.0010738316,-0.011664391,,29.825870840188916,
33,61.5656,1547507353.3716,1.4997,1,0,-1.1003437,2.7799602,0.0,0.00038504097,0.0,0.0010738316,-0.011664391,,29.826633682958974,
34,61.6865,1547507353.4925,1.6206,1,0,-1.1002245,2.7789445,0.0,0.00038504097,0.0,0.0010738316,-0.011664391,,29.827382892470755,
35,61.8211,1547507353.6271,1.7552,1,0,-1.1003942,2.7779021,0.0,0.00038504097,0.0,0.0010738316,-0.011664391,,29.828217,
36,61.9519,1547507353.7579,1.886,1,0,-1.1003962,2.7768922,0.0,0.00038504097,0.0,0.0010738316,-0.011664391,,29.828302031985892,
37,62.0883,1547507353.8943,2.0224,1,0,-1.1002264,2.7758012,0.0,0.00038504097,0.0,0.0010738316,-0.011664391,,29.82839070448494,
38,62.216,1547507354.022,2.1501,1,0,-1.1003494,2.7747741,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.82847372118676,
39,62.3535,1547507354.1595,2.2876,1,0,-1.1002703,2.7737164,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.82856310878661,
40,62.4868,1547507354.2928,2.4209,1,0,-1.1003294,2.7727046,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.82864976600159,
41,62.6167,1547507354.4227,2.5508,1,0,-1.1002579,2.7716928,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.828734212905008,
42,62.7519,1547507354.5579,2.686,1,0,-1.1003914,2.7706695,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.828822105294098,
43,62.9,1547507354.706,2.8341,1,0,-1.1002855,2.7696347,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.82891838386528,
44,63.0343,1547507354.8403,2.9684,1,0,-1.1003523,2.7686067,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.829005691171893,
45,63.1577,1547507354.9637,3.0918,1,0,-1.1002617,2.767591,0.0,0.00065734232,0.0,0.0018303702,-0.0085020065,,29.829085912479684,
46,63.3057,1547507355.1117,3.2398,1,0,-1.1002502,2.7665534,0.0,0.00098845491,0.0,0.0027477643,-0.007897377,,29.8291821260417,
47,63.4423,1547507355.2483,3.3764,1,0,-1.100296,2.7655177,0.0,0.00098845491,0.0,0.0027477643,-0.007897377,,29.829270928559076,
48,63.5902,1547507355.3962,3.5243,1,0,-1.1002598,2.7644725,0.0,0.00098845491,0.0,0.0027477643,-0.007897377,,29.829367077111932,
49,63.7329,1547507355.5389,3.667,1,0,-1.1003132,2.7634435,0.0,0.00098845491,0.0,0.0027477643,-0.007897377,,29.829459845188282,
50,63.8664,1547507355.6724,3.8005,1,0,-1.1002855,2.7624087,0.0,0.00098845491,0.0,0.0027477643,-0.007897377,,29.82954663242159,
51,64.009,1547507355.815,3.9431,1,0,-1.1003447,2.7614007,0.0,0.00098845491,0.0,0.0027477643,-0.007897377,,29.82963933548878,
52,64.1473,1547507355.9533,4.0814,1,0,-1.1003237,2.7603755,0.0,0.00098845491,0.0,0.0027477643,-0.007897377,,29.829729243161932,
53,64.289,1547507356.095,4.2231,1,0,-1.1004677,2.7593236,0.0,0.0012900481,0.0,0.0035810554,-0.0076885223,,29.82982136114665,
54,64.4352,1547507356.2412,4.3693,1,0,-1.1003199,2.7582946,0.0,0.0012900481,0.0,0.0035810554,-0.0076885223,,29.829916404543724,
55,64.5715,1547507356.3775,4.5056,1,0,-1.1002083,2.7572875,0.0,0.0012900481,0.0,0.0035810554,-0.0076885223,,29.83000501203361,
56,64.713,1547507356.519,4.6471,1,0,-1.1003027,2.7562861,0.0,0.0012900481,0.0,0.0035810554,-0.0076885223,,29.830097,
57,64.8537,1547507356.6597,4.7878,1,0,-1.1002665,2.7552695,0.0,0.0012900481,0.0,0.0035810554,-0.0076885223,,29.82729985325021,
58,64.9948,1547507356.8008,4.9289,1,0,-1.1004086,2.7542529,0.0,0.0012900481,0.0,0.0035810554,-0.0076885223,,29.824494754413,
59,65.1307,1547507356.9367,5.0648,1,0,-1.1003256,2.7532353,0.0,0.0012900481,0.0,0.0035810554,-0.0076885223,,29.821793032712243,
60,65.2778,1547507357.0838,5.2119,1,0,-1.1002817,2.7522035,0.0,0.0015903458,0.0,0.0044086133,-0.0074520111,,29.818868652563744,
61,65.4282,1547507357.2342,5.3623,1,0,-1.1004086,2.7511029,0.0,0.0015903458,0.0,0.0044086133,-0.0074520111,,29.81587866769403,
62,65.5817,1547507357.3877,5.5158,1,0,-1.1003685,2.7500625,0.0,0.0015903458,0.0,0.0044086133,-0.0074520111,,29.81282705414682,
63,65.7192,1547507357.5252,5.6533,1,0,-1.1002636,2.7489972,0.0,0.0015903458,0.0,0.0044086133,-0.0074520111,,29.810093524096384,
64,65.8643,1547507357.6703,5.7984,1,0,-1.1002579,2.7479711,0.0,0.0015903458,0.0,0.0044086133,-0.0074520111,,29.807208904384982,
65,66.0058,1547507357.8118,5.9399,1,0,-1.1003885,2.7469525,0.0,0.0015903458,0.0,0.0044086133,-0.0074520111,,29.804395853460353,
66,66.1498,1547507357.9558,6.0839,1,0,-1.1003418,2.7459407,0.0,0.0015903458,0.0,0.0044086133,-0.0074520111,,29.801533101989353,
67,66.2914,1547507358.0974,6.2255,1,0,-1.1001644,2.7449174,0.0,0.0019030457,0.0,0.0052680909,-0.0075702667,,29.79871806304287,
68,66.4454,1547507358.2514,6.3795,1,0,-1.1000643,2.7438788,0.0,0.0019030457,0.0,0.0052680909,-0.0075702667,,29.795656509386383,
69,66.5756,1547507358.3816,6.5097,1,0,-1.1000223,2.7428622,0.0,0.0019030457,0.0,0.0052680909,-0.0075702667,,29.793068104931354,
70,66.7233,1547507358.5293,6.6574,1,0,-1.1001396,2.7418599,0.0,0.0019030457,0.0,0.0052680909,-0.0075702667,,29.79013179665172,
71,66.8632,1547507358.6692,6.7973,1,0,-1.1000919,2.7408423,0.0,0.0019030457,0.0,0.0052680909,-0.0075702667,,29.78735055407677,
72,67.0059,1547507358.8119,6.94,1,0,-1.1000423,2.7397761,0.0,0.0019030457,0.0,0.0052680909,-0.0075702667,,29.784513646889884,
73,67.1497,1547507358.9557,7.0838,1,0,-1.1001854,2.7387586,0.0,0.0019030457,0.0,0.0052680909,-0.0075702667,,29.781654871462592,
74,67.3009,1547507359.1069,7.235,1,0,-1.1001759,2.7377353,0.0,0.0022115032,0.0,0.0061136666,-0.0075082779,,29.778648982418044,
75,67.4266,1547507359.2326,7.3607,1,0,-1.1000509,2.736732,0.0,0.0022115032,0.0,0.0061136666,-0.0075082779,,29.776150038946483,
76,67.5682,1547507359.3742,7.5023,1,0,-1.1001539,2.7357249,0.0,0.0022115032,0.0,0.0061136666,-0.0075082779,,29.773335,
77,67.7217,1547507359.5277,7.6558,1,0,-1.1002159,2.7346988,0.0,0.0022115032,0.0,0.0061136666,-0.0075082779,,29.775326117089282,
78,67.8572,1547507359.6632,7.7913,1,0,-1.0999537,2.7336316,0.0,0.0022115032,0.0,0.0061136666,-0.0075082779,,29.77708374813552,
79,68.0057,1547507359.8117,7.9398,1,0,-1.1002264,2.732615,0.0,0.0022115032,0.0,0.0061136666,-0.0075082779,,29.779010007990625,
80,68.156,1547507359.962,8.0901,1,0,-1.1001959,2.7315631,0.0,0.0022115032,0.0,0.0061136666,-0.0075082779,,29.78095961645003,
81,68.2948,1547507360.1008,8.2289,1,0,-1.100112,2.7305331,0.0,0.0025151609,0.0,0.0069438955,-0.0075025558,,29.782760053270827,
82,68.4267,1547507360.2327,8.3608,1,0,-1.1000862,2.7295213,0.0,0.0025151609,0.0,0.0069438955,-0.0075025558,,29.78447098710846,
83,68.5684,1547507360.3744,8.5025,1,0,-1.100069,2.7285113,0.0,0.0025151609,0.0,0.0069438955,-0.0075025558,,29.78630904112508,
84,68.7092,1547507360.5152,8.6433,1,0,-1.1001387,2.7274728,0.0,0.0025151609,0.0,0.0069438955,-0.0075025558,,29.78813542083955,
85,68.8508,1547507360.6568,8.7849,1,0,-1.1000776,2.72646,0.0,0.0025151609,0.0,0.0069438955,-0.0075025558,,29.789972177711483,
86,68.9882,1547507360.7942,8.9223,1,0,-1.1001787,2.7254558,0.0,0.0025151609,0.0,0.0069438955,-0.0075025558,,29.791754454506712,
87,69.1299,1547507360.9359,9.064,1,0,-1.1001968,2.7244325,0.0,0.0025151609,0.0,0.0069438955,-0.0075025558,,29.793592508523332,
88,69.2715,1547507361.0775,9.2056,1,0,-1.0999022,2.7234197,0.0,0.0028137465,0.0,0.0077581233,-0.007683754,,29.79542926539527,
89,69.4129,1547507361.2189,9.347,1,0,-1.1001759,2.722384,0.0,0.0028137465,0.0,0.0077581233,-0.007683754,,29.79726342797784,
90,69.5483,1547507361.3543,9.4824,1,0,-1.1001253,2.7213521,0.0,0.0028137465,0.0,0.0077581233,-0.007683754,,29.799019761879396,
91,69.6995,1547507361.5055,9.6336,1,0,-1.1002493,2.7202907,0.0,0.0028137465,0.0,0.0077581233,-0.007683754,,29.800981044640956,
92,69.8304,1547507361.6364,9.7645,1,0,-1.1000795,2.7192845,0.0,0.0028137465,0.0,0.0077581233,-0.007683754,,29.80267900703175,
93,69.9722,1547507361.7782,9.9063,1,0,-1.1001816,2.7182488,0.0,0.0028137465,0.0,0.0077581233,-0.007683754,,29.804518358193054,
94,70.1115,1547507361.9175,10.0456,1,0,-1.1000834,2.7172379,0.0,0.0028137465,0.0,0.0077581233,-0.007683754,,29.80632528073727,
95,70.2424,1547507362.0484,10.1765,1,0,-1.1001396,2.7162347,0.0,0.0031078183,0.0,0.0085579529,-0.0076475143,,29.808023243128062,
96,70.384,1547507362.19,10.3181,1,0,-1.1000881,2.7152247,0.0,0.0031078183,0.0,0.0085579529,-0.0076475143,,29.80986,
97,70.5171,1547507362.3231,10.4512,1,0,-1.1001101,2.7141871,0.0,0.0031078183,0.0,0.0085579529,-0.0076475143,,29.80901256678483,
98,70.6545,1547507362.4605,10.5886,1,0,-1.1000013,2.7131839,0.0,0.0031078183,0.0,0.0085579529,-0.0076475143,,29.80813775593761,
99,70.7877,1547507362.5937,10.7218,1,0,-1.1001415,2.7121758,0.0,0.0031078183,0.0,0.0085579529,-0.0076475143,,29.80728968603332,
100,70.9241,1547507362.7301,10.8582,1,0,-1.1001387,2.711144,0.0,0.0031078183,0.0,0.0085579529,-0.0076475143,,29.806421242077278,
101,71.0656,1547507362.8716,10.9997,1,0,-1.1001692,2.7101159,0.0,0.0031078183,0.0,0.0085579529,-0.0076475143,,29.80552032697625,
102,71.1955,1547507363.0015,11.1296,1,0,-1.1001959,2.7090983,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.804693267812834,
103,71.3299,1547507363.1359,11.264,1,0,-1.0999584,2.7080817,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.803837557639135,
104,71.4651,1547507363.2711,11.3992,1,0,-1.100174,2.7070575,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.8029767539525,
105,71.6003,1547507363.4063,11.5344,1,0,-1.0998735,2.7060494,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.802115950265865,
106,71.7347,1547507363.5407,11.6688,1,0,-1.0999422,2.7050214,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.801260240092166,
107,71.8643,1547507363.6703,11.7984,1,0,-1.1000423,2.7040124,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.8004350909961,
108,72.0144,1547507363.8204,11.9485,1,0,-1.1001024,2.702929,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.799479420630984,
109,72.1412,1547507363.9472,12.0753,1,0,-1.1001682,2.7018619,0.0,0.0034015821,0.0,0.0093548484,-0.0078763962,,29.798672098830203,
110,72.2765,1547507364.0825,12.2106,1,0,-1.1000261,2.7008367,0.0,0.0037320217,0.0,0.010248685,-0.0079393387,,29.79781065845445,
111,72.4137,1547507364.2197,12.3478,1,0,-1.1001263,2.6998048,0.0,0.0037320217,0.0,0.010248685,-0.0079393387,,29.79693712098547,
112,72.5545,1547507364.3605,12.4886,1,0,-1.1002064,2.6987844,0.0,0.0037320217,0.0,0.010248685,-0.0079393387,,29.79604066270826,
113,72.6771,1547507364.4831,12.6112,1,0,-1.1000967,2.6977592,0.0,0.0037320217,0.0,0.010248685,-0.0079393387,,29.795260081850408,
114,72.8125,1547507364.6185,12.7466,1,0,-1.0999765,2.6967196,0.0,0.0037320217,0.0,0.010248685,-0.0079393387,,29.79439800478554,
115,72.9402,1547507364.7462,12.8743,1,0,-1.1002159,2.6957173,0.0,0.0037320217,0.0,0.010248685,-0.0079393387,,29.7935849527827,
116,73.0763,1547507364.8823,13.0104,1,0,-1.0999985,2.6946626,0.0,0.0037320217,0.0,0.010248685,-0.0079393387,,29.79271841889401,
117,73.2049,1547507365.0109,13.139,1,0,-1.1002398,2.6936479,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.791899636689116,
118,73.3395,1547507365.1455,13.2736,1,0,-1.100028,2.6926036,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.792084530625498,
119,73.4619,1547507365.2679,13.396,1,0,-1.1002846,2.6915679,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.792253370391748,
120,73.5979,1547507365.4039,13.532,1,0,-1.1000471,2.6904893,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.792440970132027,
121,73.7325,1547507365.5385,13.6666,1,0,-1.1000462,2.6894803,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.792626638698508,
122,73.8549,1547507365.6609,13.789,1,0,-1.1001711,2.6884761,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.792795478464758,
123,73.9829,1547507365.7889,13.917,1,0,-1.1001186,2.6874337,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.792972042926195,
124,74.1184,1547507365.9244,14.0525,1,0,-1.1000748,2.6863704,0.0,0.0040131332,0.0,0.011006924,-0.0080709457,,29.793158952961548,
125,74.2411,1547507366.0471,14.1752,1,0,-1.1001635,2.6853452,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.793328206550754,
126,74.3748,1547507366.1808,14.3089,1,0,-1.1001472,2.68432,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.793512633648366,
127,74.4979,1547507366.3039,14.432,1,0,-1.1000223,2.6833091,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.793682439001515,
128,74.6268,1547507366.4328,14.5609,1,0,-1.1001854,2.6822934,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.793860244931825,
129,74.7484,1547507366.5544,14.6825,1,0,-1.1001368,2.6812673,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.79402798117019,
130,74.8709,1547507366.6769,14.805,1,0,-1.10009,2.680243,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.794196958877425,
131,74.986,1547507366.792,14.9201,1,0,-1.1001635,2.6792426,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.794355728951736,
132,75.1148,1547507366.9208,15.0489,1,0,-1.1001606,2.6782031,0.0,0.0043324097,0.0,0.011865633,-0.0083436966,,29.794533396941056,
133,75.251,1547507367.057,15.1851,1,0,-1.1000071,2.6771712,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.794721272563308,
134,75.3724,1547507367.1784,15.3065,1,0,-1.1001959,2.6761374,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.794888732919702,
135,75.4948,1547507367.3008,15.4289,1,0,-1.1001873,2.6751351,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.795057572685952,
136,75.6134,1547507367.4194,15.5475,1,0,-1.100132,2.6741214,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.795221170694756,
137,75.7332,1547507367.5392,15.6673,1,0,-1.1001654,2.6731009,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.79538642399538,
138,75.8491,1547507367.6551,15.7832,1,0,-1.1001253,2.6720777,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.795546297597575,
139,75.9771,1547507367.7831,15.9112,1,0,-1.1000462,2.6710162,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.795722862059012,
140,76.0997,1547507367.9057,16.0338,1,0,-1.1000195,2.6699281,0.0,0.004639925,0.0,0.01269016,-0.0084953308,,29.79629343579658,
141,76.2293,1547507368.0353,16.1634,1,0,-1.1000967,2.6688533,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.79689693358627,
142,76.3509,1547507368.1569,16.285,1,0,-1.1001024,2.6678348,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.79746317842598,
143,76.4614,1547507368.2674,16.3955,1,0,-1.100069,2.666822,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.79797773479759,
144,76.5828,1547507368.3888,16.5169,1,0,-1.1000385,2.6658139,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.79854304831355,
145,76.6989,1547507368.5049,16.633,1,0,-1.1002226,2.6647897,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.799083681750147,
146,76.8141,1547507368.6201,16.7482,1,0,-1.1000271,2.6637683,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.79962012422987,
147,76.9301,1547507368.7361,16.8642,1,0,-1.1000786,2.6627526,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.800160292004595,
148,77.0547,1547507368.8607,16.9888,1,0,-1.100028,2.6617274,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.800740506700546,
149,77.1685,1547507368.9745,17.1026,1,0,-1.1001272,2.6606927,0.0,0.0049379254,0.0,0.013486731,-0.0088443756,,29.801270429914023,
150,77.2846,1547507369.0906,17.2187,1,0,-1.1000986,2.6596789,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.80181106335062,
151,77.3997,1547507369.2057,17.3338,1,0,-1.1001368,2.6586118,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.80234704016847,
152,77.5092,1547507369.3152,17.4433,1,0,-1.1002436,2.6576056,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.802856939921334,
153,77.6247,1547507369.4307,17.5588,1,0,-1.1000862,2.6565804,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.803394779386682,
154,77.749,1547507369.555,17.6831,1,0,-1.1000576,2.655539,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.80397359709701,
155,77.8588,1547507369.6648,17.7929,1,0,-1.1000938,2.6545215,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.804484893835497,
156,77.9718,1547507369.7778,17.9059,1,0,-1.1000967,2.6534743,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.805011091753975,
157,78.0877,1547507369.8937,18.0218,1,0,-1.1001072,2.6524148,0.0,0.0052623958,0.0,0.014351213,-0.0090341568,,29.80555079386682,
158,78.1965,1547507370.0025,18.1306,1,0,-1.100173,2.6514125,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.806057433986563,
159,78.3069,1547507370.1129,18.241,1,0,-1.1001234,2.6503835,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.8065715246963,
160,78.4158,1547507370.2218,18.3499,1,0,-1.100256,2.6493688,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.807078630477914,
161,78.5253,1547507370.3313,18.4594,1,0,-1.1002474,2.6483235,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.807588530230774,
162,78.6406,1547507370.4466,18.5747,1,0,-1.1000614,2.6473002,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.808125438372375,
163,78.746,1547507370.552,18.6801,1,0,-1.1000242,2.6462932,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.80861624598837,
164,78.8501,1547507370.6561,18.7842,1,0,-1.1001968,2.6452622,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.809101,
165,78.9581,1547507370.7641,18.8922,1,0,-1.1000366,2.6442552,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.811780283124417,
166,79.0739,1547507370.8799,19.008,1,0,-1.1000471,2.6432147,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.81465307003004,
167,79.175,1547507370.981,19.1091,1,0,-1.1000957,2.6421819,0.0,0.0055391379,0.0,0.015086122,-0.0093135834,,29.817161176732622,
168,79.2804,1547507371.0864,19.2145,1,0,-1.0999842,2.6411815,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.819775958596637,
169,79.3955,1547507371.2015,19.3296,1,0,-1.0999784,2.6400743,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.822631379778304,
170,79.4989,1547507371.3049,19.433,1,0,-1.1002121,2.6390653,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.825196545288165,
171,79.6139,1547507371.4199,19.548,1,0,-1.1000891,2.6379561,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.828049485652127,
172,79.7182,1547507371.5242,19.6523,1,0,-1.1000967,2.6368957,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.830636978521355,
173,79.8326,1547507371.6386,19.7667,1,0,-1.1001978,2.6358256,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.833475033979074,
174,79.9388,1547507371.7448,19.8729,1,0,-1.100009,2.6347375,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.83610966238475,
175,80.0486,1547507371.8546,19.9827,1,0,-1.100296,2.6335979,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.838833600227908,
176,80.1582,1547507371.9642,20.0923,1,0,-1.1001873,2.6325536,0.0,0.0058706645,0.0,0.015963463,-0.0098409653,,29.84155257643565,
177,80.2614,1547507372.0674,20.1955,1,0,-1.1001892,2.6315198,0.0,0.0061698635,0.0,0.01675228,-0.01028347,,29.84411278031009,
178,80.3638,1547507372.1698,20.2979,1,0,-1.1001377,2.6304669,0.0,0.0061698635,0.0,0.01675228,-0.01028347,,29.84665313764287,
179,80.4679,1547507372.2739,20.402,1,0,-1.1001797,2.6294103,0.0,0.0061698635,0.0,0.01675228,-0.01028347,,29.849235668876688,
180,80.5638,1547507372.3698,20.4979,1,0,-1.1000242,2.6283956,0.0,0.0061698635,0.0,0.01675228,-0.01028347,,29.85161477305846,
