Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
0,0.1173,1555722774.5854,0.0063,2,0,-1.1002645,1.9993086,0.0,0.029321309,-7.6221518e-06,0.080392577,-0.089103699,,23.688360942391668,
1,0.1428,1555722774.6109,0.0318,2,0,-1.1002377,1.9979582,0.0,0.029321309,-7.6221518e-06,0.080392577,-0.089103699,,23.688450839099765,
2,0.2366,1555722774.7047,0.1256,2,0,-1.0933113,1.9991093,0.0,0.029321309,-7.6221518e-06,0.080392577,-0.089103699,,23.688781517971112,
3,10.2394,1555722784.7075,10.1284,2,0,-0.77356768,1.9999952,0.0,0.030485058,-0.0023349051,0.082719855,1.9073486e-05,,23.724045,
4,20.24,1555722794.7081,20.129,2,0,-0.64785278,1.9999933,0.0,0.031017726,-0.0034002296,0.083785184,5.9127808e-05,,23.77577748270621,
5,30.2435,1555722804.7116,30.1325,2,0,-0.5516842,2.0000038,0.0,0.031395189,-0.0041551511,0.084540106,-2.1934509e-05,,23.775778,
6,40.2471,1555722814.7152,40.1361,2,0,-0.45766556,1.9999933,0.0,0.031692848,-0.0047504655,0.085135415,3.9100647e-05,,23.85951,
7,50.251,1555722824.7191,50.14,2,0,-0.38115484,1.9999838,0.0,0.031940036,-0.0052448432,0.085629798,-1.9073486e-05,,23.967127,
8,60.2536,1555722834.7217,60.1426,2,0,-0.32749015,1.9999924,0.0,0.032150935,-0.0056666392,0.086051591,8.5830688e-06,,23.962847042788447,
9,70.2575,1555722844.7256,70.1465,2,0,-0.28369832,2.0000296,0.0,0.03233571,-0.0060361903,0.08642114,-2.7656555e-05,,24.00481558047362,
10,73.4285,1555722847.8966,73.3175,2,0,-0.26737383,2.0000343,0.0,0.032389842,-0.0061444486,0.086529404,-2.7656555e-05,,24.0620541948912,
11,3971.7808,1555726746.2489,3971.6698,2,0,-0.002987083,2.6078615,0.0,0.032391995,-0.0061502391,0.086535059,0.0,,30.658075,
12,3972.0746,1555726746.5427,3971.9636,2,0,-0.0082499264,2.6068439,0.0,0.032391995,-0.0061502391,0.086535059,0.0,,30.643689328400782,
13,3972.3417,1555726746.8098,3972.2307,2,0,-0.014374449,2.6058254,0.0,0.032391995,-0.0061502391,0.086535059,0.0,,30.630611,
14,3972.5937,1555726747.0618,3972.4827,2,0,-0.020953843,2.6048222,0.0,0.032400005,-0.0061711138,0.086555928,-0.0037307739,,30.629452471087472,
15,3972.8473,1555726747.3154,3972.7363,2,0,-0.028085778,2.6038151,0.0,0.032400005,-0.0061711138,0.086555928,-0.0037307739,,30.628286586435816,
16,3973.0967,1555726747.5648,3972.9857,2,0,-0.035407204,2.6028109,0.0,0.032400005,-0.0061711138,0.086555928,-0.0037307739,,30.627140010599373,
17,3973.3234,1555726747.7915,3973.2124,2,0,-0.042376585,2.6018085,0.0,0.032400005,-0.0061711138,0.086555928,-0.0037307739,,30.626097794311793,
18,3973.5682,1555726748.0363,3973.4572,2,0,-0.04990397,2.6007805,0.0,0.032418456,-0.0062191379,0.086603954,-0.0042152405,,30.62497236622534,
19,3973.8055,1555726748.2736,3973.6945,2,0,-0.057059899,2.5997601,0.0,0.032418456,-0.0062191379,0.086603954,-0.0042152405,,30.623881418166043,
20,3974.0498,1555726748.5179,3973.9388,2,0,-0.064426802,2.598712,0.0,0.032418456,-0.0062191379,0.086603954,-0.0042152405,,30.622758288748066,
21,3974.285,1555726748.7531,3974.174,2,0,-0.071282253,2.597682,0.0,0.032418456,-0.0062191379,0.086603954,-0.0042152405,,30.621676995096376,
22,3974.5161,1555726748.9842,3974.4051,2,0,-0.077773347,2.5966787,0.0,0.032418456,-0.0062191379,0.086603954,-0.0042152405,,30.620614550526195,
23,3974.7545,1555726749.2226,3974.6435,2,0,-0.084139772,2.5956602,0.0,0.032451212,-0.0063042394,0.086689055,-0.0044727325,,30.61951854539625,
24,3974.9928,1555726749.4609,3974.8818,2,0,-0.090349875,2.5946579,0.0,0.032451212,-0.0063042394,0.086689055,-0.0044727325,,30.618423,
25,3975.2463,1555726749.7144,3975.1353,2,0,-0.09651491,2.593646,0.0,0.032451212,-0.0063042394,0.086689055,-0.0044727325,,30.616870961031537,
26,3975.4807,1555726749.9488,3975.3697,2,0,-0.1019075,2.5926142,0.0,0.032451212,-0.0063042394,0.086689055,-0.0044727325,,30.61543586069936,
27,3975.7187,1555726750.1868,3975.6077,2,0,-0.10708401,2.5916109,0.0,0.03248411,-0.0063895723,0.086774386,-0.0043325424,,30.613978719577098,
28,3975.9763,1555726750.4444,3975.8653,2,0,-0.1121836,2.590579,0.0,0.03248411,-0.0063895723,0.086774386,-0.0043325424,,30.61240157859771,
29,3976.2305,1555726750.6986,3976.1195,2,0,-0.11675341,2.5895748,0.0,0.03248411,-0.0063895723,0.086774386,-0.0043325424,,30.610845253920065,
30,3976.4328,1555726750.9009,3976.3218,2,0,-0.12035823,2.5885382,0.0,0.03248411,-0.0063895723,0.086774386,-0.0043325424,,30.60960668396614,
31,3976.5896,1555726751.0577,3976.4786,2,0,-0.12388713,2.5875034,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.608646685109118,
32,3976.7248,1555726751.1929,3976.6138,2,0,-0.12737013,2.5864935,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.607818930992607,
33,3976.8657,1555726751.3338,3976.7547,2,0,-0.13135663,2.5854721,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.60695627895846,
34,3976.9977,1555726751.4658,3976.8867,2,0,-0.13547097,2.5844622,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.60614811665536,
35,3977.1336,1555726751.6017,3977.0226,2,0,-0.13980006,2.5834246,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.605316076829663,
36,3977.2672,1555726751.7353,3977.1562,2,0,-0.14430836,2.5823898,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.604498118619855,
37,3977.3988,1555726751.8669,3977.2878,2,0,-0.1489388,2.5813522,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.603692405293426,
38,3977.5284,1555726751.9965,3977.4174,2,0,-0.1534505,2.5803499,0.0,0.032517098,-0.0064749969,0.086859815,-0.0046834946,,30.602898936850377,
39,3977.6642,1555726752.1323,3977.5532,2,0,-0.15819827,2.5793228,0.0,0.032569304,-0.0066098645,0.086994685,-0.0077400208,,30.602067509268853,
40,3977.7924,1555726752.2605,3977.6814,2,0,-0.16275591,2.5783195,0.0,0.032569304,-0.0066098645,0.086994685,-0.0077400208,,30.60128261224417,
41,3977.9309,1555726752.399,3977.8199,2,0,-0.16767988,2.5772362,0.0,0.032569304,-0.0066098645,0.086994685,-0.0077400208,,30.603684294807373,
42,3978.0597,1555726752.5278,3977.9487,2,0,-0.1721732,2.5762196,0.0,0.032569304,-0.0066098645,0.086994685,-0.0077400208,,30.60591995644891,
43,3978.1941,1555726752.6622,3978.0831,2,0,-0.17680049,2.5751648,0.0,0.032569304,-0.0066098645,0.086994685,-0.0077400208,,30.60825282077052,
44,3978.3321,1555726752.8002,3978.2211,2,0,-0.18132946,2.574151,0.0,0.032569304,-0.0066098645,0.086994685,-0.0077400208,,30.610648172529313,
45,3978.4644,1555726752.9325,3978.3534,2,0,-0.18575478,2.5731106,0.0,0.032569304,-0.0066098645,0.086994685,-0.0077400208,,30.6129445858459,
46,3978.5923,1555726753.0604,3978.4813,2,0,-0.18988085,2.5720968,0.0,0.032623973,-0.0067506745,0.087135494,-0.0078392029,,30.615164625628143,
47,3978.7276,1555726753.1957,3978.6166,2,0,-0.19404262,2.5710888,0.0,0.032623973,-0.0067506745,0.087135494,-0.0078392029,,30.617513111809046,
48,3978.857,1555726753.3251,3978.746,2,0,-0.19789393,2.5700788,0.0,0.032623973,-0.0067506745,0.087135494,-0.0078392029,,30.61975918802345,
49,3978.9939,1555726753.462,3978.8829,2,0,-0.20176362,2.5690575,0.0,0.032623973,-0.0067506745,0.087135494,-0.0078392029,,30.622135446398662,
50,3979.1253,1555726753.5934,3979.0143,2,0,-0.2054697,2.5680475,0.0,0.032623973,-0.0067506745,0.087135494,-0.0078392029,,30.624416237855947,
51,3979.258,1555726753.7261,3979.147,2,0,-0.20899424,2.5670176,0.0,0.032623973,-0.0067506745,0.087135494,-0.0078392029,,30.626719594221107,
52,3979.4052,1555726753.8733,3979.2942,2,0,-0.21259512,2.566,0.0,0.032623973,-0.0067506745,0.087135494,-0.0078392029,,30.629274636097154,
53,3979.5437,1555726754.0118,3979.4327,2,0,-0.21584602,2.5649319,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.63167866666667,
54,3979.6859,1555726754.154,3979.5749,2,0,-0.2189,2.5638866,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.634146920435512,
55,3979.8013,1555726754.2694,3979.6903,2,0,-0.22169006,2.5627956,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.63614998994975,
56,3979.8987,1555726754.3668,3979.7877,2,0,-0.2241891,2.56178,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.63784062227806,
57,3979.9946,1555726754.4627,3979.8836,2,0,-0.22686206,2.560751,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.639505218174204,
58,3980.0962,1555726754.5643,3979.9852,2,0,-0.22986372,2.5597105,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.641268752512563,
59,3980.1923,1555726754.6604,3980.0813,2,0,-0.23281957,2.558671,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.642936819933,
60,3980.2858,1555726754.7539,3980.1748,2,0,-0.23586904,2.5576477,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.64455975753769,
61,3980.3725,1555726754.8406,3980.2615,2,0,-0.23881558,2.5566206,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.646064663316583,
62,3980.4723,1555726754.9404,3980.3613,2,0,-0.24199657,2.5555592,0.0,0.032686189,-0.0069104768,0.087295294,-0.0077848434,,30.64779695393635,
63,3980.5645,1555726755.0326,3980.4535,2,0,-0.24520856,2.5545483,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.649397326633167,
64,3980.6581,1555726755.1262,3980.5471,2,0,-0.24844909,2.5534592,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.651022,
65,3980.7506,1555726755.2187,3980.6396,2,0,-0.25149164,2.5524502,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.649960610524463,
66,3980.8444,1555726755.3125,3980.7334,2,0,-0.2547245,2.5513992,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.648884304223866,
67,3980.9382,1555726755.4063,3980.8272,2,0,-0.25792158,2.5503464,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.647807997923266,
68,3981.0426,1555726755.5107,3980.9316,2,0,-0.26127592,2.5492849,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.646610062126012,
69,3981.1266,1555726755.5947,3981.0156,2,0,-0.26402244,2.5482721,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.645646205737417,
70,3981.2204,1555726755.6885,3981.1094,2,0,-0.2670863,2.5472355,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.644569899436817,
71,3981.317,1555726755.7851,3981.206,2,0,-0.27007866,2.5462027,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.643461464589933,
72,3981.4132,1555726755.8813,3981.3022,2,0,-0.27298301,2.5451527,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.642357619535375,
73,3981.5037,1555726755.9718,3981.3927,2,0,-0.27580449,2.5441303,0.0,0.032760259,-0.007100089,0.087484904,-0.010272026,,30.641319179021473,
74,3981.5965,1555726756.0646,3981.4855,2,0,-0.27837962,2.5430937,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.64025434720169,
75,3981.6908,1555726756.1589,3981.5798,2,0,-0.28100875,2.5420847,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.639172303660683,
76,3981.7867,1555726756.2548,3981.6757,2,0,-0.28353858,2.5410604,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.63807190095037,
77,3981.8807,1555726756.3488,3981.7697,2,0,-0.28595772,2.5400429,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.63699329975361,
78,3981.9764,1555726756.4445,3981.8654,2,0,-0.28826138,2.5389853,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.635895191939458,
79,3982.0605,1555726756.5286,3981.9495,2,0,-0.29038098,2.5379553,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.634930188102782,
80,3982.131,1555726756.5991,3982.02,2,0,-0.29235345,2.5369339,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.63412123720521,
81,3982.2046,1555726756.6727,3982.0936,2,0,-0.29442984,2.5359201,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.633276715417107,
82,3982.2788,1555726756.7469,3982.1678,2,0,-0.29657853,2.5348577,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.632425308940515,
83,3982.3494,1555726756.8175,3982.2384,2,0,-0.2988078,2.5338306,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.631615210594862,
84,3982.4196,1555726756.8877,3982.3086,2,0,-0.30091792,2.5328283,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.630809702041535,
85,3982.494,1555726756.9621,3982.383,2,0,-0.30325279,2.5317736,0.0,0.032845538,-0.0073174369,0.087702252,-0.011264801,,30.62995600066878,
86,3982.5581,1555726757.0262,3982.4471,2,0,-0.30543849,2.5307493,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.629220486448435,
87,3982.6295,1555726757.0976,3982.5185,2,0,-0.30783987,2.5296755,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.628401208518127,
88,3982.7045,1555726757.1726,3982.5935,2,0,-0.31025103,2.528614,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.62754062245688,
89,3982.775,1555726757.2431,3982.664,2,0,-0.31266874,2.5274763,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.62673167155931,
90,3982.8515,1555726757.3196,3982.7405,2,0,-0.31509295,2.5264025,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.62585387377684,
91,3982.9262,1555726757.3943,3982.8152,2,0,-0.3176845,2.5252447,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.624996730059838,
92,3983.0027,1555726757.4708,3982.8917,2,0,-0.32006887,2.524188,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.624118932277366,
93,3983.0669,1555726757.535,3982.9559,2,0,-0.32224312,2.5231628,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.62338227060894,
94,3983.1389,1555726757.607,3983.0279,2,0,-0.32455841,2.5220318,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.622556107990146,
95,3983.2127,1555726757.6808,3983.1017,2,0,-0.32684311,2.5209866,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.62170929130588,
96,3983.2835,1555726757.7516,3983.1725,2,0,-0.32889435,2.5199242,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.62089689806406,
97,3983.3573,1555726757.8254,3983.2463,2,0,-0.33122951,2.5187969,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.620050081379794,
98,3983.4246,1555726757.8927,3983.3136,2,0,-0.33319092,2.5177689,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.619277848820836,
99,3983.4991,1555726757.9672,3983.3881,2,0,-0.33525753,2.5166798,0.0,0.03293192,-0.0075366227,0.087921441,-0.012981415,,30.618423,
100,3983.574,1555726758.0421,3983.463,2,0,-0.33725512,2.5156031,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.616899821751414,
101,3983.6405,1555726758.1086,3983.5295,2,0,-0.33901817,2.5146008,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.61554746723164,
102,3983.7093,1555726758.1774,3983.5983,2,0,-0.34076291,2.513526,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.614148339548024,
103,3983.7699,1555726758.238,3983.6589,2,0,-0.34244695,2.5124588,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.61291596836158,
104,3983.8308,1555726758.2989,3983.7198,2,0,-0.34420738,2.5113564,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.611677496327683,
105,3983.8895,1555726758.3576,3983.7785,2,0,-0.34603131,2.5102386,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.610483763841806,
106,3983.9477,1555726758.4158,3983.8367,2,0,-0.34773508,2.5091648,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.60930019943503,
107,3984.0052,1555726758.4733,3983.8942,2,0,-0.34947667,2.5080938,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.608130870338982,
108,3984.0597,1555726758.5278,3983.9487,2,0,-0.35125241,2.5070238,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.607022549717513,
109,3984.1158,1555726758.5839,3984.0048,2,0,-0.35306007,2.5059357,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.60588169124294,
110,3984.1732,1555726758.6413,3984.0622,2,0,-0.35487965,2.5048666,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.604714395762713,
111,3984.2245,1555726758.6926,3984.1135,2,0,-0.35652873,2.5038576,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.603671150847457,
112,3984.2758,1555726758.7439,3984.1648,2,0,-0.35836196,2.5027781,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.602627905932202,
113,3984.3348,1555726758.8029,3984.2238,2,0,-0.36019346,2.5016909,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.60142807259887,
114,3984.3925,1555726758.8606,3984.2815,2,0,-0.36202693,2.5005808,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.600254676271188,
115,3984.4439,1555726758.912,3984.3329,2,0,-0.36385018,2.499465,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.599209397740115,
116,3984.5022,1555726758.9703,3984.3912,2,0,-0.36565644,2.4983702,0.0,0.033032339,-0.0077899843,0.088174805,-0.015325546,,30.598023799717513,
117,3984.5566,1555726759.0247,3984.4456,2,0,-0.36743733,2.4972944,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.596917512711865,
118,3984.6085,1555726759.0766,3984.4975,2,0,-0.3690218,2.4962549,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.595862066101695,
119,3984.6604,1555726759.1285,3984.5494,2,0,-0.3705869,2.4952517,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.594806619491525,
120,3984.7127,1555726759.1808,3984.6017,2,0,-0.37230113,2.4941254,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.59374303841808,
121,3984.7703,1555726759.2384,3984.6593,2,0,-0.37397733,2.4930296,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.592571675706214,
122,3984.8247,1555726759.2928,3984.7137,2,0,-0.3756052,2.49193,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.591465388700566,
123,3984.8788,1555726759.3469,3984.7678,2,0,-0.3770307,2.490922,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.590365202542372,
124,3984.9277,1555726759.3958,3984.8167,2,0,-0.3784245,2.4899092,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.58937076440678,
125,3984.9788,1555726759.4469,3984.8678,2,0,-0.37979817,2.4888926,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.588331586723164,
126,3985.0309,1555726759.499,3984.9199,2,0,-0.38120684,2.4878283,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.587272072881355,
127,3985.0726,1555726759.5407,3984.9616,2,0,-0.38250145,2.4868135,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.586424055084745,
128,3985.1214,1555726759.5895,3985.0104,2,0,-0.38399628,2.4856176,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.58543165056497,
129,3985.1664,1555726759.6345,3985.0554,2,0,-0.38535583,2.4845381,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.58451652344633,
130,3985.214,1555726759.6821,3985.103,2,0,-0.38674128,2.483449,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.583548522316384,
131,3985.256,1555726759.7241,3985.145,2,0,-0.38814989,2.4823494,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.582694403672317,
132,3985.3023,1555726759.7704,3985.1913,2,0,-0.38957852,2.4812288,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.581752839548024,
133,3985.3477,1555726759.8158,3985.2367,2,0,-0.39102086,2.4801302,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.580829577966103,
134,3985.3926,1555726759.8607,3985.2816,2,0,-0.39247161,2.4790487,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.579916484463276,
135,3985.4312,1555726759.8993,3985.3202,2,0,-0.39374518,2.4780264,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.57913150875706,
136,3985.4724,1555726759.9405,3985.3614,2,0,-0.39501557,2.4770098,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.57829365903955,
137,3985.5151,1555726759.9832,3985.4041,2,0,-0.39646488,2.4759016,0.0,0.033137947,-0.0080547137,0.088439532,-0.018587112,,30.577425305084745,
138,3985.56,1555726760.0281,3985.449,2,0,-0.39791057,2.4747963,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.57651221158192,
139,3985.5985,1555726760.0666,3985.4875,2,0,-0.39916861,2.4737902,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.575729269491525,
140,3985.644,1555726760.1121,3985.533,2,0,-0.40059853,2.4726448,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.574803974293786,
141,3985.6853,1555726760.1534,3985.5743,2,0,-0.40183759,2.471633,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.57396409096045,
142,3985.7254,1555726760.1935,3985.6144,2,0,-0.40306315,2.470623,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.57314861101695,
143,3985.7702,1555726760.2383,3985.6592,2,0,-0.40444082,2.4694958,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.572237551129945,
144,3985.812,1555726760.2801,3985.701,2,0,-0.40579912,2.4683619,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.571387499717513,
145,3985.8534,1555726760.3215,3985.7424,2,0,-0.4069657,2.4673204,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.57054558276836,
146,3985.8943,1555726760.3624,3985.7833,2,0,-0.40827546,2.4661503,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.569713833898305,
147,3985.9365,1555726760.4046,3985.8255,2,0,-0.40939343,2.465126,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.5688556480226,
148,3985.975,1555726760.4431,3985.864,2,0,-0.41049087,2.4641085,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.568072705932202,
149,3986.015,1555726760.4831,3985.904,2,0,-0.41160607,2.4630861,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.56725925960452,
150,3986.0567,1555726760.5248,3985.9457,2,0,-0.41291928,2.4618311,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.56641124180791,
151,3986.0997,1555726760.5678,3985.9887,2,0,-0.41409501,2.4606752,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.56553678700565,
152,3986.1319,1555726760.6,3986.0209,2,0,-0.41512105,2.4596682,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.564881962711866,
153,3986.1669,1555726760.635,3986.0559,2,0,-0.41616207,2.4586449,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.56417019717514,
154,3986.1991,1555726760.6672,3986.0881,2,0,-0.4172172,2.4576206,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.563515372881355,
155,3986.2342,1555726760.7023,3986.1232,2,0,-0.41828099,2.4565763,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.562801573728812,
156,3986.2662,1555726760.7343,3986.1552,2,0,-0.41935164,2.4555159,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.562150816666666,
157,3986.3023,1555726760.7704,3986.1913,2,0,-0.42042562,2.4544935,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.561416681355933,
158,3986.3311,1555726760.7992,3986.2201,2,0,-0.42150387,2.4534645,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.560831,
159,3986.3694,1555726760.8375,3986.2584,2,0,-0.42258814,2.4523821,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.561515323738725,
160,3986.3983,1555726760.8664,3986.2873,2,0,-0.42367157,2.4513025,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.562031693348366,
161,3986.4365,1555726760.9046,3986.3255,2,0,-0.42475003,2.4502249,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.562714230341037,
162,3986.4655,1555726760.9336,3986.3545,2,0,-0.42582262,2.4491463,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.563232386696733,
163,3986.5046,1555726760.9727,3986.3936,2,0,-0.42706573,2.4478865,0.0,0.033253938,-0.0083431276,0.088727944,-0.022516251,,30.56393100440389,
164,3986.543,1555726761.0111,3986.432,2,0,-0.4281252,2.4468088,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.56461711488867,
165,3986.5749,1555726761.043,3986.4639,2,0,-0.42917559,2.4457359,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.565187086879934,
166,3986.6071,1555726761.0752,3986.4961,2,0,-0.43021488,2.4446383,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.565762419109358,
167,3986.6421,1555726761.1102,3986.5311,2,0,-0.43124256,2.4435463,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.566387780228297,
168,3986.6745,1555726761.1426,3986.5635,2,0,-0.43225706,2.4424543,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.566966685949833,
169,3986.7092,1555726761.1773,3986.5982,2,0,-0.43325526,2.4413767,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.56758668683061,
170,3986.7455,1555726761.2136,3986.6345,2,0,-0.43439794,2.4401026,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.568235275648252,
171,3986.7838,1555726761.2519,3986.6728,2,0,-0.4353652,2.4389706,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.56891959938698,
172,3986.8127,1555726761.2808,3986.7017,2,0,-0.43634212,2.437849,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.56943596899662,
173,3986.8486,1555726761.3167,3986.7376,2,0,-0.43733931,2.4366894,0.0,0.03337568,-0.0086427815,0.089027599,-0.029364586,,30.570077410830045,
